Sample,Feature,Celltype,Prediction
NB839,Manual,1,0.9845649325429653
NB839,Manual,1,0.9800624514982604
NB839,Manual,1,0.9666683733079002
NB839,Manual,1,0.9651874343008414
NB839,Manual,1,0.8627302231512799
NB839,Manual,1,0.9696146581793766
NB839,Manual,1,0.99306599376762
NB839,Manual,1,0.9326886186225205
NB839,Manual,1,0.9635737520055346
NB839,Manual,1,0.9427611239049573
NB839,Manual,1,0.9682460487269918
NB839,Manual,1,0.9214648332614785
NB839,Manual,1,0.97157167581186
NB839,Manual,1,0.9849434105913659
NB839,Manual,1,0.8762081610734587
NB839,Manual,1,0.9637363585571694
NB839,Manual,1,0.9628762343821942
NB839,Manual,1,0.979738582832142
NB839,Manual,1,0.980669232500132
NB839,Manual,1,0.9829031393466634
NB839,Manual,1,0.9251508242729563
NB839,Manual,1,0.9439212225379514
NB839,Manual,1,0.9439530028740679
NB839,Manual,1,0.9366287174763684
NB839,Manual,1,0.968090542472495
NB839,Manual,1,0.9722231738250788
NB839,Manual,1,0.9843864610297284
NB839,Manual,1,0.9867854528678818
NB839,Manual,1,0.9379471592492358
NB839,Manual,1,0.9545236580132691
NB839,Manual,1,0.6055515153742828
NB839,Manual,1,0.9852846729566869
NB839,Manual,1,0.9677005026689509
NB839,Manual,1,0.9747072119924808
NB839,Manual,1,0.9692408756789119
NB839,Manual,1,0.9804703083069822
NB839,Manual,1,0.988572243990378
NB839,Manual,1,0.8849599085986999
NB839,Manual,1,0.9425624973731647
NB839,Manual,1,0.9603592395224353
NB839,Manual,1,0.9315985188667849
NB839,Manual,1,0.97341580471453
NB839,Manual,1,0.9806340983397368
NB839,Manual,1,0.9554915198777525
NB839,Manual,1,0.9777748341487357
NB839,Manual,1,0.954963301318105
NB839,Manual,1,0.8411196354886544
NB839,Manual,1,0.9936216083577988
NB839,Manual,1,0.980056131767729
NB839,Manual,1,0.9823932223568754
NB839,Manual,1,0.9497244069417355
NB839,Manual,1,0.9636377505311798
NB839,Manual,1,0.9664368418536641
NB839,Manual,1,0.9724676719060663
NB839,Manual,1,0.9660710177320585
NB839,Manual,1,0.9732122812937337
