Sample,Feature,Celltype,Prediction
NB847,Manual,1,0.9971227532063935
NB847,Manual,1,0.9927434234508864
NB847,Manual,1,0.9764367828772577
NB847,Manual,0,0.9365141909964774
NB847,Manual,0,0.9242845337204626
NB847,Manual,0,0.8632172625580338
NB847,Manual,0,0.36439651370089454
NB847,Manual,0,0.44512841886488813
NB847,Manual,0,0.35381738624428083
NB847,Manual,0,0.2858206920643783
NB847,Manual,0,0.8874521195490391
NB847,Manual,0,0.9604927753833439
NB847,Manual,0,0.8825179916606302
NB847,Manual,0,0.6433644171594063
NB847,Manual,0,0.015924077242708813
NB847,Manual,0,0.8320038419233916
NB847,Manual,0,0.2521857528806934
NB847,Manual,0,0.8971547561757548
NB847,Manual,0,0.24298377978975258
NB847,Manual,0,0.5049745907149579
NB847,Manual,0,0.13509637268737257
NB847,Manual,0,0.47429517769397644
NB847,Manual,0,0.9517625819227258
NB847,Manual,0,0.39835826161604937
NB847,Manual,0,0.8946758638675841
NB847,Manual,0,0.6871573763297032
NB847,Manual,0,0.9707941550469531
NB847,Manual,0,0.18500061254133507
NB847,Manual,0,0.7842597448427038
NB847,Manual,0,0.26229176160022305
NB847,Manual,0,0.8265854107673456
NB847,Manual,0,0.034531713882941656
NB847,Manual,0,0.7433358411631054
NB847,Manual,0,0.2545438664172661
NB847,Manual,0,0.19689715093836743
NB847,Manual,0,0.17523443981941686
NB847,Manual,0,0.3631707606178589
NB847,Manual,0,0.9889523961693767
NB847,Manual,0,0.7493242543490845
NB847,Manual,0,6.730925253458887e-4
NB847,Manual,0,0.5676697337334573
NB847,Manual,0,0.009473512629762735
NB847,Manual,0,0.7970747662803193
NB847,Manual,0,0.0021266920869263146
NB847,Manual,0,0.0076819133217285425
NB847,Manual,0,0.38250579770868187
NB847,Manual,0,0.2505935366243332
NB847,Manual,0,0.04958948309204597
NB847,Manual,0,5.664602824647314e-4
NB847,Manual,0,0.47154091529306563
NB847,Manual,0,0.6030182161749585
NB847,Manual,0,0.9308066799194747
NB847,Manual,0,0.832365580361458
NB847,Manual,0,0.28458723263349606
NB847,Manual,0,0.06567434187701
NB847,Manual,0,0.012400137731966408
NB847,Manual,0,0.020562115058378117
NB847,Manual,0,0.9128337344351992
NB847,Manual,0,0.0075364821507688815
NB847,Manual,0,0.3105388417240728
NB847,Manual,0,2.877548514936376e-5
NB847,Manual,0,0.8663642653451084
NB847,Manual,0,0.0833636976952201
NB847,InferCNV,1,0.9686109481717561
NB847,InferCNV,1,0.9909413831425771
NB847,InferCNV,1,0.9976353427482783
NB847,InferCNV,0,0.8760038460520533
NB847,InferCNV,0,0.10678907457060485
NB847,InferCNV,0,0.25199373599085717
NB847,InferCNV,0,0.2328098700429386
NB847,InferCNV,0,0.5651848278752433
NB847,InferCNV,0,0.01628472159582821
NB847,InferCNV,0,0.04235801716462993
NB847,InferCNV,0,0.896339518020035
NB847,InferCNV,0,0.05766185168414587
NB847,InferCNV,0,0.029404309920392484
NB847,InferCNV,0,0.14137203246425475
NB847,InferCNV,0,0.3296684701572647
NB847,InferCNV,0,0.02681789465617264
NB847,InferCNV,0,0.14993990494410664
NB847,InferCNV,0,0.08029235161454576
NB847,InferCNV,0,0.06566541468520093
NB847,InferCNV,0,0.03592621024866507
NB847,InferCNV,0,0.10210521899415176
NB847,InferCNV,0,0.23303438057452916
NB847,InferCNV,0,0.14553177713004734
NB847,InferCNV,0,0.05801272176196848
NB847,InferCNV,0,0.049475810364624416
NB847,InferCNV,0,0.07198123166578022
NB847,InferCNV,0,0.2252155787631874
NB847,InferCNV,0,0.06902538119712968
NB847,InferCNV,0,0.057052628535627606
NB847,InferCNV,0,0.9923443010703966
NB847,InferCNV,0,0.10610102694244312
