Sample,Feature,Celltype,Prediction
T214,Manual,1,0.9569350230560568
T214,Manual,1,0.9924815935902217
T214,Manual,1,0.9921282160531268
T214,Manual,1,0.991900729522591
T214,Manual,1,0.9979928008492687
T214,Manual,1,0.9948012253220262
T214,Manual,1,0.9907930622431523
T214,Manual,1,0.9900834947854202
T214,Manual,1,0.9918345797579764
T214,Manual,1,0.9709297205816123
T214,Manual,1,0.9504198717484034
T214,Manual,1,0.9714120060635955
T214,Manual,1,0.99644047366625
T214,Manual,1,0.9796291513211025
T214,Manual,1,0.9856510190037038
T214,Manual,1,0.9958743653614586
T214,Manual,1,0.9877431417718041
T214,Manual,1,0.9835926205233466
T214,Manual,0,0.0397850121735256
T214,Manual,0,0.08942562682563936
T214,Manual,0,0.007151747703225849
T214,Manual,0,0.010382016516835487
T214,Manual,0,0.003844826114442852
T214,Manual,0,0.005648178114811684
T214,Manual,0,0.005762876222786847
T214,Manual,0,0.009612074497365323
T214,Manual,0,0.023530161189686243
T214,Manual,0,5.940170576235012e-4
T214,Manual,0,0.0039964913035051034
T214,Manual,0,0.007125189042710317
T214,Manual,0,0.020964317678996106
T214,Manual,0,0.013781172239343144
T214,InferCNV,1,0.9004987598407026
T214,InferCNV,1,0.9961515895016464
T214,InferCNV,1,0.9475238051043212
T214,InferCNV,1,0.9907236799479806
T214,InferCNV,1,0.8500305876351282
T214,InferCNV,1,0.9748420922986946
T214,InferCNV,1,0.99843250129625
T214,InferCNV,1,0.9301232994138379
T214,InferCNV,1,0.9900708530672164
T214,InferCNV,1,0.9955454007656934
T214,InferCNV,1,0.9804295649347887
T214,InferCNV,1,0.9184987451051447
T214,InferCNV,1,0.9924135935379468
T214,InferCNV,1,0.9994380952826188
T214,InferCNV,1,0.9981375154379607
T214,InferCNV,1,0.9047842741327243
T214,InferCNV,1,0.9788714661335701
T214,InferCNV,1,0.9992937477772241
T214,InferCNV,1,0.9641901551255782
T214,InferCNV,1,0.9902345070328217
T214,InferCNV,1,0.9888781594129533
T214,InferCNV,1,0.9927699650858345
T214,InferCNV,1,0.8955404370934904
T214,InferCNV,1,0.988619307518211
T214,InferCNV,1,0.9660596004150257
T214,InferCNV,1,0.9874795877029449
T214,InferCNV,1,0.9640587782038937
T214,InferCNV,1,0.9761610812371271
T214,InferCNV,1,0.9749930327423489
T214,InferCNV,1,0.9907103156691209
T214,InferCNV,1,0.9876287133336382
T214,InferCNV,1,0.975524267122724
T214,InferCNV,1,0.9741876976554671
T214,InferCNV,1,0.9641877715759961
T214,InferCNV,1,0.9990379782577498
T214,InferCNV,1,0.9931348062718015
T214,InferCNV,1,0.9833149220782709
T214,InferCNV,1,0.998343954844936
