Sample,Feature,Celltype,Prediction
NB849,Manual,0,0.08938541879990734
NB849,Manual,0,0.02809207105155049
NB849,Manual,0,0.33701059692073404
NB849,Manual,0,0.016306259855824
NB849,Manual,0,0.8654365989381834
NB849,Manual,0,0.18731792070111558
NB849,Manual,0,0.045885218025196815
NB849,Manual,0,0.861269909595181
NB849,Manual,0,0.341474125579154
NB849,Manual,0,0.023051982054070472
NB849,Manual,0,0.16079341018146467
NB849,Manual,0,0.010477354907696782
NB849,Manual,0,0.2697236935162576
NB849,Manual,0,0.7461000268413279
NB849,Manual,0,0.03637721464254283
NB849,Manual,0,0.2721320402869786
NB849,Manual,0,0.31189656750029776
NB849,Manual,0,0.010368146321490555
NB849,Manual,0,0.09353823075651596
NB849,Manual,0,0.14756382231173398
NB849,Manual,0,0.05202062773981293
NB849,Manual,0,0.30638290723246003
NB849,Manual,0,0.04385663745604685
NB849,Manual,0,0.691251558122855
NB849,Manual,0,0.06665084909585221
NB849,Manual,0,0.14030403246002793
NB849,Manual,0,0.4564754996870557
NB849,Manual,0,0.06318200891162536
NB849,Manual,0,0.20647076229798758
NB849,Manual,0,0.03910662931647393
NB849,InferCNV,1,0.996959834804874
NB849,InferCNV,1,0.9964085134610083
NB849,InferCNV,1,0.9969531264713518
NB849,InferCNV,1,0.9877792322021526
NB849,InferCNV,1,0.9935154751722605
NB849,InferCNV,1,0.9465837706253951
NB849,InferCNV,1,0.9971170859163618
NB849,InferCNV,1,0.9995446135981547
NB849,InferCNV,1,0.9847654110575935
NB849,InferCNV,1,0.9228374350690494
NB849,InferCNV,1,0.9989940208041247
NB849,InferCNV,1,0.949141658101581
NB849,InferCNV,1,0.9998064880984716
NB849,InferCNV,1,0.9993679588074883
NB849,InferCNV,1,0.9375057044891036
NB849,InferCNV,1,0.9621342364454685
NB849,InferCNV,1,0.9943038211232834
NB849,InferCNV,1,0.9839069324043976
NB849,InferCNV,1,0.9855233837088123
NB849,InferCNV,1,0.9991374411477969
NB849,InferCNV,1,0.9997347331089939
NB849,InferCNV,1,0.9750948847914652
NB849,InferCNV,1,0.990804719332316
NB849,InferCNV,1,0.9998520267478984
NB849,InferCNV,1,0.9588785897902937
NB849,InferCNV,1,0.9885378690621958
NB849,InferCNV,1,0.999369291839874
NB849,InferCNV,1,0.9984858415034038
NB849,InferCNV,1,0.9142283623947349
NB849,InferCNV,1,0.7894644054309979
NB849,InferCNV,1,0.9666889044578857
NB849,InferCNV,1,0.8497650597730196
NB849,InferCNV,1,0.9994618713165703
NB849,InferCNV,1,0.9991880109334613
