Sample,Feature,Celltype,Prediction
T200,Manual,1,0.9795923311672651
T200,Manual,1,0.9775482372051127
T200,Manual,1,0.9796435050549969
T200,Manual,1,0.9971374783256408
T200,Manual,1,0.9753408482256595
T200,Manual,1,0.9937091373904436
T200,Manual,1,0.9295217701715316
T200,Manual,1,0.9841889485605538
T200,Manual,1,0.9201768098575273
T200,Manual,1,0.9815848810438424
T200,Manual,1,0.9881144121885803
T200,Manual,1,0.9757472041882852
T200,Manual,1,0.9824164342366982
T200,Manual,1,0.9745217166949417
T200,Manual,1,0.994890729332161
T200,Manual,1,0.9760434979007451
T200,Manual,1,0.8614789335942754
T200,Manual,1,0.9636088279709195
T200,Manual,1,0.9743099331643673
T200,Manual,1,0.9526285096013114
T200,Manual,1,0.9098854584656795
T200,Manual,1,0.9766986884412572
T200,Manual,1,0.99072822047694
T200,Manual,1,0.9734633562383318
T200,Manual,1,0.9001461112293486
T200,Manual,1,0.9933125407654952
T200,Manual,1,0.9918905845163636
T200,Manual,1,0.9806701869029472
T200,Manual,1,0.94965444020582
T200,Manual,1,0.9363500225346383
T200,Manual,1,0.9855963023306762
T200,Manual,1,0.9894341098951702
T200,Manual,1,0.8898368072682447
T200,Manual,1,0.9727219183889517
T200,Manual,1,0.9883676739229507
T200,Manual,1,0.9705824728446689
T200,Manual,1,0.9712041160093423
T200,Manual,1,0.9922478533600025
T200,Manual,1,0.9630018709819944
T200,Manual,1,0.9801992733696011
T200,Manual,1,0.9387405413892931
T200,Manual,1,0.9761038003732475
T200,Manual,1,0.9445015512896624
T200,Manual,1,0.8458082503140767
T200,Manual,1,0.9838140276084721
T200,Manual,1,0.9501740655501941
T200,Manual,1,0.9818475631263164
T200,Manual,1,0.9551262550231514
T200,Manual,1,0.9603763044767604
T200,Manual,1,0.936787066995884
T200,Manual,1,0.9845445337348442
T200,Manual,1,0.9655957780798183
T200,Manual,1,0.9632160660951252
T200,Manual,1,0.9641564541065489
T200,Manual,1,0.9168636057176959
T200,Manual,1,0.9467758593091524
T200,Manual,1,0.9051846557081561
T200,Manual,1,0.9799721936980762
T200,Manual,1,0.9588511099965344
T200,Manual,1,0.9619509263914641
T200,Manual,1,0.9833455890674758
T200,Manual,1,0.9251705336492506
T200,Manual,1,0.9704156121661593
T200,Manual,1,0.9689221685601929
T200,Manual,1,0.9662881804129346
T200,Manual,1,0.8544212325564671
T200,Manual,1,0.9228542922294714
T200,Manual,1,0.9881115880269168
T200,Manual,1,0.9810636447392547
T200,Manual,1,0.9790790295557953
T200,Manual,1,0.960582710577569
T200,Manual,1,0.9954502649874212
T200,Manual,1,0.9800621248044772
T200,Manual,1,0.986117239332008
T200,Manual,1,0.917919678226738
T200,Manual,1,0.9829101948807935
T200,Manual,1,0.99107336847406
T200,Manual,1,0.9679456194841715
T200,Manual,1,0.636872313978881
T200,Manual,1,0.9208461693357938
T200,Manual,1,0.9316628859745114
T200,Manual,1,0.9731838908682332
T200,Manual,1,0.9911760821709489
T200,Manual,1,0.9870532899082788
T200,Manual,1,0.9936263278286309
T200,Manual,1,0.9746787450326218
T200,Manual,1,0.920408863721271
T200,Manual,1,0.9853561696801021
T200,Manual,1,0.9851596311403203
T200,Manual,1,0.9959588936974628
T200,Manual,1,0.9396051887772982
T200,Manual,1,0.9668576292234562
T200,Manual,1,0.9755403347006277
T200,Manual,1,0.9504032171146287
T200,Manual,1,0.9691696691054918
T200,Manual,1,0.98973327373013
T200,Manual,1,0.9263368246750949
T200,Manual,1,0.9818226022578102
T200,Manual,1,0.773735487067604
T200,Manual,1,0.9702889385081254
T200,Manual,1,0.9910016441106088
T200,Manual,1,0.9687612351163306
T200,Manual,1,0.9894755034221022
T200,Manual,1,0.9786722734933802
T200,Manual,1,0.9744470340955019
T200,Manual,1,0.992151201374186
T200,Manual,1,0.9418465951979419
T200,Manual,1,0.852872757406488
T200,Manual,1,0.988089033459981
T200,Manual,1,0.9915981017892945
T200,Manual,1,0.9867822275439736
T200,Manual,1,0.9393082799640696
T200,Manual,1,0.9064579232854585
T200,Manual,1,0.9846711672490296
T200,Manual,1,0.775205176014945
T200,Manual,1,0.9874547992377427
T200,Manual,1,0.9096058456177425
T200,Manual,1,0.9918372930918157
T200,Manual,1,0.8856148814964652
T200,Manual,1,0.9957762714838314
T200,Manual,1,0.9891106998713776
T200,Manual,1,0.9821471002346662
T200,Manual,1,0.9681172795871876
T200,Manual,1,0.9301273177463592
