Sample,Feature,Celltype,Prediction
T69,Manual,1,0.9664235689999988
T69,Manual,1,0.9747262103198059
T69,Manual,1,0.9996486962849107
T69,Manual,1,0.981067889142633
T69,Manual,1,0.9972373070546645
T69,Manual,1,0.6729177094964411
T69,Manual,1,0.907586029892652
T69,Manual,1,0.9980133558516412
T69,Manual,1,0.8479731516714064
T69,Manual,1,0.9660574569123449
T69,Manual,1,0.8866323435042704
T69,Manual,1,0.9897920570070332
T69,Manual,1,0.9838794229192965
T69,Manual,1,0.9834003172655321
T69,Manual,1,0.9992951114464949
T69,Manual,1,0.8585462666088178
T69,Manual,1,0.9063887329319325
T69,Manual,1,0.9899231921200218
T69,Manual,1,0.9530307375299439
T69,Manual,1,0.9802811206474735
T69,Manual,1,0.8860459197765744
T69,Manual,1,0.8284173623230341
T69,Manual,1,0.9779282505181686
T69,Manual,1,0.8446380148483232
T69,Manual,1,0.8393036934513952
T69,Manual,1,0.9191440994755631
T69,Manual,1,0.9700321180802274
T69,Manual,1,0.9973000441498114
T69,Manual,1,0.948751078838786
T69,Manual,1,0.9927790288290381
T69,Manual,1,0.9462786904885953
T69,Manual,1,0.978945069374665
T69,Manual,1,0.9720664959204525
T69,Manual,1,0.9720296719495393
T69,Manual,1,0.8043247503177017
T69,Manual,1,0.9572785843624815
T69,Manual,1,0.9617321335822602
T69,Manual,1,0.9979595626681746
T69,Manual,1,0.9937586838320158
T69,Manual,1,0.8972280285576846
T69,Manual,1,0.9297823827958582
T69,Manual,1,0.9095771297956365
T69,Manual,1,0.9957709745323245
T69,Manual,1,0.860370353732622
T69,Manual,1,0.995448807444202
T69,Manual,1,0.9733154140662196
T69,Manual,1,0.998885886691386
T69,Manual,1,0.9533659796181432
T69,Manual,1,0.9999493477591769
T69,Manual,1,0.9986753125607546
T69,Manual,1,0.9960141824742181
T69,Manual,1,0.9717498849732047
T69,Manual,1,0.9983958452610266
T69,Manual,1,0.9983326439208265
T69,Manual,1,0.8926258077332957
T69,Manual,1,0.5093871076993165
T69,Manual,1,0.9997053355092187
T69,Manual,1,0.8764790549728879
T69,Manual,1,0.987527913500318
T69,Manual,1,0.9839544864427677
T69,Manual,1,0.9986591889978074
T69,Manual,1,0.930380205333763
T69,Manual,1,0.9866660089719225
T69,Manual,1,0.9067659590760921
T69,Manual,1,0.9980449077812583
T69,Manual,1,0.8795402069740946
T69,Manual,1,0.999732372423575
T69,Manual,1,0.8439987302509128
T69,Manual,1,0.871365083437469
T69,Manual,1,0.9993257574295145
T69,Manual,1,0.9997568934759679
T69,Manual,1,0.8569833441632657
T69,Manual,1,0.9988544876969155
T69,Manual,1,0.9902817251261412
T69,Manual,1,0.987064230000551
T69,Manual,1,0.99945417471365
T69,Manual,1,0.9128201568774011
T69,Manual,1,0.9915402575377258
T69,Manual,1,0.8692685000615464
T69,Manual,1,0.8907994353482181
T69,Manual,1,0.9983243600317467
T69,Manual,1,0.9940389144047824
T69,Manual,1,0.9489371917609054
T69,Manual,1,0.9764659962440615
T69,Manual,1,0.9709095477377081
T69,Manual,1,0.9532034332419105
T69,Manual,1,0.8577616087133324
T69,Manual,1,0.8095884595989808
T69,Manual,1,0.8148521413157571
T69,Manual,1,0.9921196780645735
T69,Manual,1,0.9771536761740985
T69,Manual,1,0.8757835106867096
T69,Manual,1,0.9983969649288943
T69,Manual,1,0.17818291514985407
T69,Manual,1,0.8637304489216179
T69,Manual,1,0.9885755368207568
T69,Manual,1,0.9809417340635354
T69,Manual,1,0.5029453932658647
T69,Manual,1,0.99496523195017506
T69,Manual,1,0.8605412543991274
T69,Manual,1,0.9962467699239809
T69,Manual,1,0.6837940004146205
T69,Manual,1,0.9676964316863393
T69,Manual,1,0.9871241129951575
T69,Manual,1,0.9465376077002565
T69,Manual,1,0.5275877470709353
T69,Manual,1,0.7773078026086216
T69,Manual,1,0.978982875035341
T69,Manual,1,0.9986358636033117
T69,Manual,1,0.9438338950598274
T69,Manual,1,0.9997803413021772
T69,Manual,1,0.9998893441158753
T69,Manual,1,0.98381773611195
T69,Manual,1,0.8451380019776048
T69,Manual,1,0.8355095492487682
T69,Manual,1,0.7693222605128749
T69,Manual,1,0.9656034663158732
T69,Manual,1,0.7802607143317074
T69,Manual,1,0.999833994897603
T69,Manual,1,0.9976322634017404
T69,Manual,1,0.9871828818879488
T69,Manual,1,0.999655703796115
T69,Manual,1,0.9914848515507153
T69,Manual,1,0.9887850376724096
T69,Manual,1,0.7539333012430974
T69,Manual,1,0.9669893307048812
T69,Manual,1,0.9944575176048177
T69,Manual,1,0.8042107115675209
T69,Manual,1,0.9577377234873157
T69,Manual,1,0.9817778497322467
T69,Manual,1,0.9986347282127432
T69,Manual,1,0.9951957000007341
T69,Manual,1,0.9996602936300365
T69,Manual,1,0.9813834556571321
T69,Manual,1,0.9705034952772857
T69,Manual,1,0.999010509166814
T69,Manual,1,0.9916364155927133
T69,Manual,1,0.9992723223879585
T69,Manual,1,0.9629923885259867
T69,Manual,1,0.999208455164147
T69,Manual,1,0.8651130720074007
T69,Manual,1,0.8897483727824417
T69,Manual,1,0.9252830962427789
T69,Manual,1,0.8112101286783578
T69,Manual,1,0.9486480197365343
T69,Manual,1,0.9967578369161214
T69,Manual,1,0.9493749983924045
T69,Manual,1,0.9993706470826326
T69,Manual,1,0.9628001331897783
T69,Manual,1,0.8991971879906085
T69,Manual,1,0.3801841740299303
T69,Manual,1,0.8986253447951666
T69,Manual,1,0.9420709848468993
T69,Manual,1,0.947298315094284
T69,Manual,1,0.993688839276231
T69,Manual,1,0.9818789898368129
T69,Manual,1,0.978735299699935
T69,Manual,1,0.9764024873814388
T69,Manual,1,0.925709537711395
T69,Manual,1,0.9771994466762155
T69,Manual,1,0.9906539978240042
T69,Manual,1,0.97304193450017
T69,Manual,1,0.9901673336683884
T69,Manual,1,0.5988679127275996
T69,Manual,1,0.5250814155980453
T69,Manual,1,0.9913270342135913
T69,Manual,1,0.995938027506468
T69,Manual,1,0.9997946329594803
T69,Manual,1,0.87112259928806
T69,Manual,1,0.8695534796676644
T69,Manual,1,0.976695819242788
T69,Manual,1,0.945477121199421
T69,Manual,1,0.9978339098866276
T69,Manual,1,0.8944205263432456
T69,Manual,1,0.98890285193509
T69,Manual,1,0.822799177971582
T69,Manual,1,0.9899171949665907
T69,Manual,1,0.7554813054831209
T69,Manual,1,0.9916633469462232
T69,Manual,1,0.9992600519981953
T69,Manual,1,0.9907652336850759
T69,Manual,1,0.9823836442664818
T69,Manual,1,0.9606709369032359
T69,Manual,1,0.9906571069159186
T69,Manual,0,5.831053440782684e-4
T69,Manual,0,0.00891830475641381
T69,Manual,0,0.22676908571348656
T69,InferCNV,1,0.5951065381783225
T69,InferCNV,1,0.9596447895979814
T69,InferCNV,1,0.9995683926490619
T69,InferCNV,1,0.9932899914119508
T69,InferCNV,1,0.9999819079524178
T69,InferCNV,1,0.9637146197619071
T69,InferCNV,1,0.9963972207035502
T69,InferCNV,1,0.9892916336792109
T69,InferCNV,1,0.9967819094877352
T69,InferCNV,1,0.9989471262147205
T69,InferCNV,1,0.9785711916225961
T69,InferCNV,1,0.9972723398460256
T69,InferCNV,1,0.9995953448027315
T69,InferCNV,1,0.9733535626222001
T69,InferCNV,1,0.9860120272765998
T69,InferCNV,1,0.7085708708166029
T69,InferCNV,1,0.998907176483446
T69,InferCNV,1,0.9916136030866757
T69,InferCNV,1,0.9993719966222793
T69,InferCNV,1,0.9989251157120497
T69,InferCNV,1,0.9992085205163332
T69,InferCNV,1,0.5979997421695573
T69,InferCNV,1,0.9903039289145286
T69,InferCNV,1,0.6773611886159339
T69,InferCNV,1,0.8509967627631411
T69,InferCNV,1,0.9688071177149491
T69,InferCNV,1,0.9997610744142246
T69,InferCNV,1,0.983475714018604
T69,InferCNV,1,0.7527518102180875
T69,InferCNV,1,0.5575781528616629
T69,InferCNV,1,0.7868161299879147
T69,InferCNV,1,0.9820691115794103
T69,InferCNV,1,0.932545974135532
T69,InferCNV,1,0.9854158731973105
T69,InferCNV,1,0.9990974842692443
T69,InferCNV,1,0.9998697083907764
T69,InferCNV,1,0.9980162768636451
T69,InferCNV,1,0.9200037565242586
T69,InferCNV,1,0.9842526685587378
T69,InferCNV,1,0.9992640161370047
T69,InferCNV,1,0.9991660030861391
T69,InferCNV,1,0.9658223689116799
T69,InferCNV,1,0.9998186648038437
T69,InferCNV,1,0.8875471211934446
T69,InferCNV,1,0.9997623585616412
T69,InferCNV,1,0.992094579606104
T69,InferCNV,1,0.9997415853714109
T69,InferCNV,1,0.8120549509765795
T69,InferCNV,1,0.9998856586334628
T69,InferCNV,1,0.9997832852666346
T69,InferCNV,1,0.46792353023110117
T69,InferCNV,1,0.9999964027199671
T69,InferCNV,1,0.9989744296282623
T69,InferCNV,1,0.9992778708599371
T69,InferCNV,1,0.6794222923609229
T69,InferCNV,1,0.3964222202766836
T69,InferCNV,1,0.9998644765255169
T69,InferCNV,1,0.999671657780627
T69,InferCNV,1,0.7387404004255064
T69,InferCNV,1,0.9432387667567014
T69,InferCNV,1,0.9888684621348266
T69,InferCNV,1,0.884522173346825
T69,InferCNV,1,0.9735642604633268
T69,InferCNV,1,0.9999285138155383
T69,InferCNV,1,0.9910697133397648
T69,InferCNV,1,0.9967949828394702
T69,InferCNV,1,0.9999990129528907
T69,InferCNV,1,0.9962434854935244
T69,InferCNV,1,0.7656380299065956
T69,InferCNV,1,0.9990933491324088
T69,InferCNV,1,0.9994873306107778
T69,InferCNV,1,0.9778668902027716
T69,InferCNV,1,0.9898173713838057
T69,InferCNV,1,0.8431376687686617
T69,InferCNV,1,0.9793892763276204
T69,InferCNV,1,0.9988227960412478
T69,InferCNV,1,0.9997964968592173
T69,InferCNV,1,0.9998831222720194
T69,InferCNV,1,0.8512547863008926
T69,InferCNV,1,0.953671622122913
T69,InferCNV,1,0.9937714228864776
T69,InferCNV,1,0.9990833587637931
T69,InferCNV,1,0.9925718259713514
T69,InferCNV,1,0.9999720611719706
T69,InferCNV,1,0.9996991504851619
T69,InferCNV,1,0.842629273767597
T69,InferCNV,1,0.9731071552420245
T69,InferCNV,1,0.6824376863410141
T69,InferCNV,1,0.4809070616964026
T69,InferCNV,1,0.9996209239049793
T69,InferCNV,1,0.9959778153395638
T69,InferCNV,1,0.907318975057949
T69,InferCNV,1,0.9991515373936639
T69,InferCNV,1,0.6497649936977913
T69,InferCNV,1,0.9805334307923498
T69,InferCNV,1,0.9999361343803291
T69,InferCNV,1,0.9997412383551918
T69,InferCNV,1,0.6929945890505868
T69,InferCNV,1,0.6108586681866733
T69,InferCNV,1,0.9621557018172586
T69,InferCNV,1,0.992260391901685
T69,InferCNV,1,0.674843634623303
T69,InferCNV,1,0.9905081854148104
T69,InferCNV,1,0.96672777389506
T69,InferCNV,1,0.9928691152199194
T69,InferCNV,1,0.2360848655790641
T69,InferCNV,1,0.19035061406390372
T69,InferCNV,1,0.9876237631678209
T69,InferCNV,1,0.9994538170439013
T69,InferCNV,1,0.8834515156686271
T69,InferCNV,1,0.9999583053897648
T69,InferCNV,1,0.9997281264309802
T69,InferCNV,1,0.466620805942131
T69,InferCNV,1,0.999953624534748
T69,InferCNV,1,0.9566918211055652
T69,InferCNV,1,0.9940776318760959
T69,InferCNV,1,0.9442209055744303
T69,InferCNV,1,0.9825746591180405
T69,InferCNV,1,0.9734349042153021
T69,InferCNV,1,0.9959187684319937
T69,InferCNV,1,0.9992923003781513
T69,InferCNV,1,0.9999051822985223
T69,InferCNV,1,0.9998407908024276
T69,InferCNV,1,0.97922335759397
T69,InferCNV,1,0.8835279140534553
T69,InferCNV,1,0.9988471523949278
T69,InferCNV,1,0.7022381870892769
T69,InferCNV,1,0.9992955801449931
T69,InferCNV,1,0.9812698200920527
T69,InferCNV,1,0.955358999515127
T69,InferCNV,1,0.9992709120613256
T69,InferCNV,1,0.9997803043393636
T69,InferCNV,1,0.972998011403805
T69,InferCNV,1,0.9974532623416942
T69,InferCNV,1,0.9785782083491729
T69,InferCNV,1,0.9983241563242911
T69,InferCNV,1,0.8429363559731039
T69,InferCNV,1,0.9999838382454788
T69,InferCNV,1,0.9964122134224404
T69,InferCNV,1,0.9988697319980373
T69,InferCNV,1,0.9698775381739897
T69,InferCNV,1,0.9803728339658955
T69,InferCNV,1,0.6517945391402042
T69,InferCNV,1,0.9747721803708956
T69,InferCNV,1,0.6209719193448767
T69,InferCNV,1,0.9991349186536095
T69,InferCNV,1,0.9323227674460269
T69,InferCNV,1,0.9991437996436925
T69,InferCNV,1,0.9951906455613972
T69,InferCNV,1,0.9986349248276263
T69,InferCNV,1,0.9678987723022444
T69,InferCNV,1,0.9377478644902245
T69,InferCNV,1,0.9904757088190743
T69,InferCNV,1,0.9893856677658802
T69,InferCNV,1,0.9963023038323064
T69,InferCNV,1,0.9371245845878449
T69,InferCNV,1,0.9792217512326199
T69,InferCNV,1,0.9999550939324133
T69,InferCNV,1,0.9996643341394138
T69,InferCNV,1,0.90577754369796
T69,InferCNV,1,0.9996964421587506
T69,InferCNV,1,0.9968275535289741
T69,InferCNV,1,0.9870402269814064
T69,InferCNV,1,0.7876367564934496
T69,InferCNV,1,0.8660199337603837
T69,InferCNV,1,0.9999783610213516
T69,InferCNV,1,0.9936794931085149
T69,InferCNV,1,0.9996055660781155
T69,InferCNV,1,0.9891450884187486
T69,InferCNV,1,0.9947942204858824
T69,InferCNV,1,0.7942275129097792
T69,InferCNV,1,0.9999302567740369
T69,InferCNV,1,0.9910992777245913
T69,InferCNV,1,0.9999667524179702
T69,InferCNV,1,0.9987769361340584
T69,InferCNV,1,0.9249385636430498
T69,InferCNV,1,0.9999852720770614
T69,InferCNV,1,0.4006792708051373
T69,InferCNV,1,0.9919872995424946
T69,InferCNV,1,0.9999540757168688
T69,InferCNV,1,0.9973314258803166
T69,InferCNV,1,0.99427913353384
T69,InferCNV,1,0.9998820145230807
T69,InferCNV,1,0.9973755787513549
T69,InferCNV,0,2.2205219957197847e-4
T69,InferCNV,0,0.00184775689518548
T69,InferCNV,0,0.009010592699779977
T69,Manual,Ambiguous,0.019026220002134626
T69,Manual,Ambiguous,0.03617348136442484
T69,Manual,Ambiguous,0.0030363067728811062
T69,Manual,Ambiguous,0.019336680175798517
T69,Manual,Ambiguous,0.008081443427914248
T69,Manual,Ambiguous,0.011979146839641392
T69,Manual,Ambiguous,0.0443149427830403
T69,Manual,Ambiguous,0.057300682127169676
T69,Manual,Ambiguous,0.08333459227949115
T69,Manual,Ambiguous,0.015588891303253152
T69,Manual,Ambiguous,0.04234010094410818
T69,Manual,Ambiguous,0.00185260383509927
T69,Manual,Ambiguous,0.009034462033892575
T69,Manual,Ambiguous,0.05026234596032382
T69,Manual,Ambiguous,0.004973508889487625
T69,Manual,Ambiguous,0.45081505598532357
T69,Manual,Ambiguous,0.021704200792117902
T69,Manual,Ambiguous,0.7726556818190315
T69,Manual,Ambiguous,0.11155973047237863
T69,Manual,Ambiguous,0.02041153013382622
T69,Manual,Ambiguous,0.09379904450588036
T69,Manual,Ambiguous,0.019711890199688855
T69,Manual,Ambiguous,0.07608169455111546
T69,Manual,Ambiguous,0.016373140048109774
T69,Manual,Ambiguous,0.8420674709466258
T69,Manual,Ambiguous,0.0037717321938484944
T69,Manual,Ambiguous,0.021756016865128285
T69,Manual,Ambiguous,0.21606829402090558
T69,Manual,Ambiguous,0.26697053791858877
T69,Manual,Ambiguous,0.22201169613926014
T69,Manual,Ambiguous,0.2507906380884829
T69,Manual,Ambiguous,0.09166213449438843
T69,Manual,Ambiguous,0.002079517289392183
T69,Manual,Ambiguous,0.08896849027292818
T69,Manual,Ambiguous,0.05476584958803092
T69,Manual,Ambiguous,0.005204440706481987
T69,Manual,Ambiguous,0.1879435107262763
T69,Manual,Ambiguous,0.9147206991651239
T69,Manual,Ambiguous,0.083593726936586
T69,Manual,Ambiguous,0.5308745987989304
T69,Manual,Ambiguous,0.25946464056968405
T69,Manual,Ambiguous,0.004118671031489696
T69,Manual,Ambiguous,0.3204834953021034
T69,Manual,Ambiguous,0.22147657345140823
T69,Manual,Ambiguous,0.1719754898088174
T69,Manual,Ambiguous,0.012629159584701148
T69,Manual,Ambiguous,0.019191573206983135
T69,Manual,Ambiguous,0.015812821521291584
T69,Manual,Ambiguous,0.027721193291481934
T69,Manual,Ambiguous,0.0558506666932652
T69,Manual,Ambiguous,0.19050843150214317
T69,Manual,Ambiguous,0.011149124922762262
T69,Manual,Ambiguous,0.030113539796843017
T69,Manual,Ambiguous,0.034907821104040296
T69,Manual,Ambiguous,0.11070436105146002
T69,Manual,Ambiguous,0.01368547097969815
T69,InferCNV,Ambiguous,0.0020837057837023473
T69,InferCNV,Ambiguous,0.0010016109232861914
T69,InferCNV,Ambiguous,3.5726661853786374e-4
T69,InferCNV,Ambiguous,4.043990624655675e-6
T69,InferCNV,Ambiguous,0.012771108858834042
T69,InferCNV,Ambiguous,8.399700012455388e-4
T69,InferCNV,Ambiguous,3.2580080049619706e-4
T69,InferCNV,Ambiguous,9.373838812677039e-6
T69,InferCNV,Ambiguous,3.2402488790350724e-4
T69,InferCNV,Ambiguous,0.3388140273358585
T69,InferCNV,Ambiguous,0.0036923073751134452
T69,InferCNV,Ambiguous,0.002438141994899797
T69,InferCNV,Ambiguous,0.001426937094245746
T69,InferCNV,Ambiguous,0.2944943113928042
T69,InferCNV,Ambiguous,0.0017165692814751637
T69,InferCNV,Ambiguous,0.0010790582373017405
T69,InferCNV,Ambiguous,7.732941879836973e-4
T69,InferCNV,Ambiguous,1.5094538119405995e-4
T69,InferCNV,Ambiguous,1.5330942620206875e-4
T69,InferCNV,Ambiguous,6.11189433180354e-4
T69,InferCNV,Ambiguous,5.399694605914931e-4
T69,InferCNV,Ambiguous,0.005393254376337208
T69,InferCNV,Ambiguous,0.003906863916080914
T69,InferCNV,Ambiguous,1.0485597146605042e-4
T69,InferCNV,Ambiguous,1.2736080583280877e-4
T69,InferCNV,Ambiguous,6.492504487400148e-5
T69,InferCNV,Ambiguous,0.0023562793026116217
T69,InferCNV,Ambiguous,5.317269467392536e-4
T69,InferCNV,Ambiguous,0.015060309146812122
T69,InferCNV,Ambiguous,0.01263107428632097
T69,InferCNV,Ambiguous,0.023818453476748807
T69,InferCNV,Ambiguous,0.03660367538841489
T69,InferCNV,Ambiguous,5.702747241888845e-4
T69,InferCNV,Ambiguous,0.004407423075127243
T69,InferCNV,Ambiguous,1.2705779725119995e-4
T69,InferCNV,Ambiguous,3.842643346832239e-4
T69,InferCNV,Ambiguous,0.1644728654932626
T69,InferCNV,Ambiguous,0.21702807861195078
T69,InferCNV,Ambiguous,0.07515337033478507
T69,InferCNV,Ambiguous,6.15825121644598e-6
T69,InferCNV,Ambiguous,0.027450674371269107
T69,InferCNV,Ambiguous,1.638536949566684e-4
T69,InferCNV,Ambiguous,0.003912022144333495
T69,InferCNV,Ambiguous,0.022691077466455687
T69,InferCNV,Ambiguous,3.244833275132356e-4
T69,InferCNV,Ambiguous,0.01109749623851741
T69,InferCNV,Ambiguous,2.1414252377795404e-4
T69,InferCNV,Ambiguous,0.006284407813242074
T69,InferCNV,Ambiguous,0.0023664669629915552
T69,InferCNV,Ambiguous,1.412512845553906e-5
T69,InferCNV,Ambiguous,0.2475920947763676
T69,InferCNV,Ambiguous,0.004337995273021443
T69,InferCNV,Ambiguous,0.0018836683051326087
T69,InferCNV,Ambiguous,8.6145447770034385e-05
T69,InferCNV,Ambiguous,0.01564976386230462
T69,InferCNV,Ambiguous,0.004595989329879163
